,comment_id,comment_url,commenter_id,commenter_url,commenter_name,commenter_meta,comment_text,comment_time,comment_image,comment_reactors,comment_reactions,comment_reaction_count,replies
30,382550057254456,https://facebook.com/382550057254456,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfZ91YzH_VYjnCvt_iqjD4MU8b_Ya9NXCHDudX4wuMkq6sTW9OtUschSaAlJgzhA8uw&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/284094856_5054136341301219_2714283117074030431_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=103&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=MhFHkPhsyLEAX8iwmCa&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8uIU8BJPf9SetVO7xjscSPkDCYFH0c04EPshS0KpdF4w&oe=631FC82E,[],,,[]
31,382550003921128,https://facebook.com/382550003921128,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfZPq96W02lpOgQtTRHRtlMxzP9XDGOfwkr-jN3yqA3VmfxPSDe_vDaI8nyclvOloAA&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/281843612_5054136134634573_4044757363473782532_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=104&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=c5UIIxIz-isAX9Zdc5D&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_wTTKD3XRgYREbsu_bscex7y0SWw0CHfuBvmD3iFZJ4w&oe=632005D5,[],,,[]
32,382549973921131,https://facebook.com/382549973921131,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfZZ2TmshQwwwxI9PS2oO1sYEIp8X0DaA6lc9IvxjW_UXjBZ-2s_k1hFjevYM9rxTuQ&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/283995640_5054136017967918_2334867535343926951_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=108&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=wUzPqrdRbG0AX-Io0jl&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT9VkDb8PfuKXew45PXp8m0pWRzwAWAIMVt40UXhztkNlA&oe=631ED1C3,[],,,[]
33,382549920587803,https://facebook.com/382549920587803,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfasLqGuXjN1kOdUpfISjNSd8XZsoSbP1QCcsG7AzLA2MUmP08shbz5nk2Ischutn1w&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/284011753_5054135801301273_4734392141947968864_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=107&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=6TYuXMUqo-kAX_2pyZP&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8JBZVK60EuC4-5pRUt_fUb5E79XnsJ66clvGxDOrH7BQ&oe=631F8A26,[],,,[]
34,382549887254473,https://facebook.com/382549887254473,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfYUM-WaY0nhVsmW04758ofWZ3hXXUuYSEiRTKiizuMz3IFgtB0pdet_P6vTbEyL7iM&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/283806972_5054135697967950_221863853731527952_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=109&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=wm5dVQa42TkAX_rdAGk&tn=-B_DPogsAKeJprI3&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-\-\sSSWyO3FeryV_nf2xjfGz6kn0M2Zo3RwHnZhkjGhwA&oe=631EB800,[],,,[]
35,382549860587809,https://facebook.com/382549860587809,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfZwq5I-253Fmeh_-NrMeFB-wqmZz9ivre9MVP44pz0AvcIIb5rrKIzQrrtd7Lsz_WA&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/284089481_5054135544634632_4624608938831084630_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=104&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=W6iPyV0KhBIAX9mOs7j&tn=-B_DPogsAKeJprI3&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-kcvgZG1UBTvkQie5SSRGm9ar1VC5xYaaRAIorf5gTrw&oe=631FBE2B,[],,,[]
36,382549840587811,https://facebook.com/382549840587811,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfaFzHA3aAsylluKOaUa9dVy27pkYH7_MCvDM_etPhPT2ifps7gSQRiKYMpm6kOQxiE&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.1997-6/47270791_937342239796388_4222599360510164992_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=ac3552&efg=eyJpIjoidCJ9&_nc_ohc=z3okV-Y4oc0AX_lyDop&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-2jQAVcjM4pAS8qid248DPptHy8bn5BuxudHoEIjDmHg&oe=631EBAB2,[],,,[]
37,382549833921145,https://facebook.com/382549833921145,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfaFSWgocRA5f-GsqnTd9909cA_az6Aqjg1ML7bf9gmq2y2fHjaVGNKV-tm3vBbBLXU&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/283743114_5054135394634647_3268642991766831762_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=110&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=I1Hrar47yQ8AX-WFRen&tn=-B_DPogsAKeJprI3&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT99p6zw3gzmmx5Wf9xfgJ37bD-3uYDhHtwdJ4JaYivYTg&oe=631F5D48,[],,,[]
38,382549800587815,https://facebook.com/382549800587815,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfY-OrNtxR06fBu3aVXrVCUwfoeMvlV15tQesiF0mg-zaZtGd1Di9d9URpzis2BfAAI&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/284035727_5054135271301326_6239605959655432207_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=100&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=R7DoEFf0P7IAX8TQLql&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT842R_VnpiXqXuiyEJWOkEnZ7IM1U5RLRzQlKzDMTIIyg&oe=631E7508,[],,,[]
39,382549770587818,https://facebook.com/382549770587818,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfYz29i72wLbr8w-dYdsmjenAZkmkJVUuRInl_tCBORD-iU4pdbOxzJ3_jNvDidtOpc&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282651131_5054135097968010_597273413698703671_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=101&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=bR99AquWneMAX-agizN&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-\-_JiINCqZ20wXeYWO34sYb_5Ut4vW2tvpTo-jv6I0A&oe=631E4E1F,[],,,[]
40,382549693921159,https://facebook.com/382549693921159,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfaYoRjfc2G6Bs5qZkxklHrMFo_A0GQ0C8YcuxwlIFhnF4JzngFr18i7bW9G9sQAxJw&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/284047509_5054134664634720_7306523375780423842_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=106&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=Cbub60dzaeUAX8Vb_32&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_Xi41JeQ9a4xBspTZF220Gb_yG8aHql-loJF8KBvqTXw&oe=631EF2BE,[],,,[]
41,382957870547008,https://facebook.com/382957870547008,100027817391922,https://facebook.com/jitwimon.phosn?groupid=332678448908284&eav=AfY0WaKfL0XYd93lY8pwiRE4Tcr1xjAxVTfUzVYgCe0kAKPC3MQm9RlF-_9AbJSEzQU&rc=p&refid=18&__tn__=R&paipv=0,Jitwimon Phosn,,สาม กันยา'าฯ.,2022-05-09,,[],,,[]
42,382982263877902,https://facebook.com/382982263877902,100024609637669,https://facebook.com/profile.php?id=100024609637669&groupid=332678448908284&eav=AfajdWRysp1Yci_h4xTfXjgs3qI7wPris4DpV0G4wNPhU3ew_3w_132iB0bCzT3gHkQ&rc=p&refid=18&__tn__=R&paipv=0,Nattida Srisap,,มะปราง,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AT8JAblfjxV8QGXN_kNOG-BlrWylWGfnoTiwlRcw57n8VA&oe=631EEEDF&_nc_sid=55e238,[],,,[]
43,382601720582623,https://facebook.com/382601720582623,100018595539601,https://facebook.com/pnj.plang?groupid=332678448908284&eav=AfaeT35ZLMlOFGh0sGACduoMJOeAwHo1pGCYG73H4fRJvy2ywP_2gSC4mG63Jvj2J14&rc=p&refid=18&__tn__=R&paipv=0,พะ เพลง.,,Prem Homwong,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AT8JAblfjxV8QGXN_kNOG-BlrWylWGfnoTiwlRcw57n8VA&oe=631EEEDF&_nc_sid=55e238,[],,,[]
44,1784669335060832,https://facebook.com/1784669335060832,100004883106469,https://facebook.com/jameswarut?groupid=209765519217896&eav=Afa2ieeFwR8SEMbFB6B6445RMD1aGsJ9x-IyhJIYcJRw05Ev8rZfBQLdIVTNQTvilbw&refid=18&__tn__=R&paipv=0,Jamie Zhao,,ซือ อี้,2022-02-09,https://scontent.fkkc3-1.fna.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AT8JAblfjxV8QGXN_kNOG-BlrWylWGfnoTiwlRcw57n8VA&oe=631EEEDF&_nc_sid=55e238,[],,,[]
45,1784695601724872,https://facebook.com/1784695601724872,100000643819700,https://facebook.com/tompreedee?groupid=209765519217896&eav=AfbIxEVPveWgG3wOlQcYxKs8Z9Y50xA7-\-\uJcPqnLmcVCm3EZGB_qu30B8PrU3GDnRU&refid=18&__tn__=R&paipv=0,Preedee Sritakul,,"สอบถามในส่วนของ
ศิษย์เก่า สามารถใช้งานในส
่วนไหนได้บ้างคร
ับ",2022-02-09,https://scontent.fkkc3-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8b9AGAvxZ0Su1WPhqPfpw1u-9DJq05gUxdZy5smnbkpg&oe=631F92B9&_nc_sid=55e238,[],,,<generator object PostExtractor.extract_comment_replies at 0x000001E7CD29F350>
46,1784950575032708,https://facebook.com/1784950575032708,1408658544,https://facebook.com/punyadini?groupid=209765519217896&eav=AfY0fz92hH_Yn0uAOXtJ70eUe8rjhGNxqiX2Z9BKJHLCb9Y91AKprsoozE3srEIMKSA&refid=18&__tn__=R&paipv=0,Dini Wulansari,,Badri Badri,2022-02-09,,[],,,[]
47,1785023371692095,https://facebook.com/1785023371692095,100000937230575,https://facebook.com/sirisak.laochankham?groupid=209765519217896&eav=AfaP6tkqbms7wfHNlilcCLpjfen2LXrNZJAI6uu0Is6qQ_kycERjJa1EQ76lAaJV-HY&refid=18&__tn__=R&paipv=0,Sirisak Laochankham,,"Nattapong Wattanabut อัพเดทของเราด้ว
ยนะครับ",2022-02-09,,[],,,[]
48,1785219785005787,https://facebook.com/1785219785005787,100002489482698,https://facebook.com/wiparwee.ammarttat?groupid=209765519217896&eav=AfYTeQ4-tAiRypKayVT_1RpZNUe2jlkeSK9P0hKVdztw04CEgeauAY_l3r4KGnQr6Gk&refid=18&__tn__=R&paipv=0,Wiparwee Ammarttat,,"ศิษย์เก่าสามารถ
ใช้ Illustrator ใน ipad ได้มั้ยคะ",2022-02-09,,[],,,<generator object PostExtractor.extract_comment_replies at 0x000001E7CD1EBD60>
49,1785351471659285,https://facebook.com/1785351471659285,100003505010674,https://facebook.com/b.kongsook?groupid=209765519217896&eav=AfZNGSvtI_tkI9GmKE1p_dcjcrad-VV_KR7AMdlUTZsGF2VPVV7NPfMPwUJb-yAR3w8&refid=18&__tn__=R&paipv=0,Boonsong Kongsook,,"อยากใช้ Premier pro แต่ยังไม่เคยลอง
ยืมเลยครับ",2022-02-09,https://scontent.fkkc3-1.fna.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8b9AGAvxZ0Su1WPhqPfpw1u-9DJq05gUxdZy5smnbkpg&oe=631F92B9&_nc_sid=55e238,[],,,<generator object PostExtractor.extract_comment_replies at 0x000001E7CCE19200>
50,1785501391644293,https://facebook.com/1785501391644293,100005183461672,https://facebook.com/chayoot.homdee?groupid=209765519217896&eav=AfZYoH3yX6tpys7qBOD95oNcFo2k9R1I-grLLgNVUSSUUwH_Ix93_NcRzq-0qD48wcw&refid=18&__tn__=R&paipv=0,Chayoot Homdee,,"นศที่จบไปแล้วใช
้ไม่ได้ใช่ไหมคร
ับ หรือใช้ได้บางแอ
พ",2022-02-09,,[],,,<generator object PostExtractor.extract_comment_replies at 0x000001E7CCE19A50>
51,1797805790413853,https://facebook.com/1797805790413853,100000162884941,https://facebook.com/teammysquad?groupid=209765519217896&eav=AfabznyavADXEeWr1YG7p422MnS8k47GY2D6oB0K-E2gzLUSxQvEh1_hrywP6M-i7QM&refid=18&__tn__=R&paipv=0,Teerapat Kotpatjim,,"ขออนุญาต สอบถามครับผมเป็
น นศ ปัจจุบันแต่ทำไม
โดน remove access ถี่จังเลยครับใน
หนึ่งวัน",2022-03-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/274906321_5695508810464492_2441720483626482947_n.jpg?stp=cp0_dst-jpg_e15_q65_s206x206&_nc_cat=101&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=BQWnELqety8AX9Cb1mG&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT9qvmxl_YLc78jH8q1LFnBbJwOfjRciiDL9Szgb3fcaTg&oe=631FEE47,[],,,<generator object PostExtractor.extract_comment_replies at 0x000001E7CCE19820>
52,378321427677319,https://facebook.com/378321427677319,100030565721716,https://facebook.com/profile.php?id=100030565721716&groupid=332678448908284&eav=AfYb_q0ARUfFYnoHFfS12zaTT4DXoVz6S9pz9AqHJt-wYbnBsFBFlQaegITkiyzVRU0&rc=p&refid=18&__tn__=R&paipv=0,Thanaporn Leksiri,,ทักษิณจ้า,2022-05-09,,[],,,[]
53,378290754347053,https://facebook.com/378290754347053,107313014886240,https://facebook.com/เรียนต่อประเทศไทย-107313014886240/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfY9WjCg2H983q9C92mDQ3ukHAwT9-KPrnWXBPA5RN_FeNj2AXU81sklWgRfyeSOsVI,เรียนต่อประเทศไทย,,เรียนต่อประเทศไทย,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.1997-6/851575_392309994199646_291720828_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=ac3552&efg=eyJpIjoidCJ9&_nc_ohc=Ty6d9r4_M9AAX89DFYN&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8PcPTPRVa4Xya3qwKjMvTu9vthDW7nvt0kmLV53HDs5g&oe=631FDF26,[],,,[]
54,378291114347017,https://facebook.com/378291114347017,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=Afb0AIAPf_kBW_QJXWEyhSm9h6aGI6VD_zJS_lobRO_XmXZhzulM4WR0KMGqtGCmPeg,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282107921_529443035384046_8905092204469771664_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=111&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=xZpfeZfzVrUAX8PINaQ&_nc_oc=AQnP1eL7J986tPHgWkUL2OOGLmHv1Ya3oAimYZSeq59n95BV-p3zzMkCJNIH6hOEtkU&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8wee5B2YxZ34XtFh-n35tYMZ_U6AKc822lbX5LZQai6w&oe=631F538A,[],,,[]
55,378291144347014,https://facebook.com/378291144347014,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfZojCSuIDMxbXpVuDrcmy9KVcoKEtnEJBsJFJvngVF3zwb8xezasONaB3yZCccm170,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282377761_529443068717376_2514291294228544298_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=106&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=kN_P6mjzC9cAX_ARWXy&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8P8ECdnO0EdLhyjDk1PMhDRfKMHUaaYsXw8SNL0ckitQ&oe=631E9893,[],,,[]
56,378291161013679,https://facebook.com/378291161013679,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfZGVzJTuR3URIpUKPQZ_GVuWWAnLa_LblcXqBkPwYXK-x0gtMz7OWtV9fmm2lPK-fI,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282558181_529443112050705_2399551206476415687_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=104&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=pCnNrdVOG9YAX8k_CmL&_nc_oc=AQkAXzVBW1vhm2O5sJ1QjioxE_4l3xbysTJR8qJUPLaFGqmG-YZ56jgwp3eKfwFaySc&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-IdBtDid8pTD5F-TBQVyiX7c2GC7pdUVorx7nu5RG4qw&oe=631F3625,[],,,[]
57,378291361013659,https://facebook.com/378291361013659,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfaTvxp7fXl6tSD68aWxhAJuh9JqSBPWavPE7dL0DPpHktsK7miByDlgKOSkGCvHMgc,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282281675_529443558717327_1120335739807203597_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=102&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=0NVcsPhFnSAAX-MlzYI&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_g2L4CP4fVRpqbMXxN4Vd2sO8qUQoxFaNJHGWHMZeJnw&oe=631F8361,[],,,[]
58,378291341013661,https://facebook.com/378291341013661,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfbAOCf5o2RbZoyRHThNh3_0vJahil_4mj6Z_S6vbPFseOfOQbThjM_GMxfORkvEYUQ,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282011836_529443525383997_1921512827528574477_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=109&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=pVYOegyFkwMAX8ena8W&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-o2YcU0XV0Zt8OxuadGqHZTxvwpHfudztovNnXi_iWlQ&oe=631EAEA3,[],,,[]
59,378291327680329,https://facebook.com/378291327680329,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfYg2flTSMlm8ly3KTVywpaJvGS7ouMBX__IROaGx57aF_XSw4QtbRgXVoVFbMo2iDY,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/280539516_529443468717336_6561963019729227059_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=107&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=Vt20VbQWSBIAX9LPG78&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-sSAipXuWkXyJy8pF7-Y3wbXt_UbDQ1wedrpk6wrChWA&oe=631EF7F1,[],,,[]
60,378291311013664,https://facebook.com/378291311013664,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfYxsnGMqGASfpBKa03rn8aITWDRJ5RG4ovy_QJ_HXiGTbNWkZts14bYe4qvl0cUOR4,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282551579_529443418717341_344147150024438548_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=101&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=LnWlgKNgW1sAX-PEa6f&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-qwjgENgBQvQTECGqifHSMd0K2oay4H85gn4cjsTaD9w&oe=631FD627,[],,,[]
61,378291281013667,https://facebook.com/378291281013667,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfZtNEqN0mEt0jRUNwNw4Q8M83xcH5gGh_Ru6TYFhiIcvuszXuJn3mRrrpQZ9J_Zk9o,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/280519483_529443358717347_4988049560299822349_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=100&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=Cn4glYJEe-MAX9SM5mq&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8aD4EnnDDi8g6Qtzh3iXAmSHXT6n7M_05xqy4x_IguRg&oe=631F767B,[],,,[]
62,378291261013669,https://facebook.com/378291261013669,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfawXfhXWXty6y1DelgvetrS6ZtqRZXH2Aq65e91SYsx4Dg1zMJv2VkPgR0WQe-IB3Q,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282190763_529443318717351_6697392996528419346_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=104&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=OozZIzxobvkAX9GJtAV&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8ieyWJT9SZPSU8VYeevSFuUe7tif9S4DVKnCE-\-	J4Tg&oe=631F86F2,[],,,[]
63,378291241013671,https://facebook.com/378291241013671,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfYebl3hnnu9ZXvEQkjsQDzYWxSTxzQevADaIbPl7Ycgi-DBwEzaeG3xZ2qr77plAQM,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282558209_529443275384022_5604317351394026332_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=104&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=47zy_uvEp90AX_Gqs2Q&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT9AZZAzRbLCCsxiM9fi_aheGUeEu3slR2OSv4Q6KFu7PA&oe=631F79E9,[],,,[]
